0,1,2,3,4,5,6,7
2020,3,29,pm,1,41,user1,그
2020,3,29,pm,1,41,user1,내리자마자
2020,3,29,pm,1,41,user1,뛰어야함
2020,3,29,pm,1,41,user1,2시셔틀
2020,3,29,pm,1,41,user1,간당
2020,3,29,pm,1,41,user1,간당
2020,3,29,pm,1,43,user3,ㅇㅋㅇㅋ
2020,3,29,pm,1,52,user1,세아ㅇㄷ
2020,3,29,pm,1,55,user2,ㅋㅋㅋㅋㅋ
2020,3,29,pm,1,55,user2,ㄸㅇㄱ
2020,3,29,pm,1,57,user1,????
2020,3,29,pm,1,57,user2,ㅋㅋㅋㅋ
2020,3,29,pm,1,57,user2,이모티콘
2020,3,29,pm,1,57,user1,2시셔틀 위험한데
2020,3,29,pm,2,19,user3,어디니 얘들아
2020,3,29,pm,4,41,user2,사진
2020,3,29,pm,5,33,user2,이모티콘
2020,3,29,pm,5,34,user2,이모티콘
2020,3,29,pm,5,34,user1,??
2020,3,29,pm,5,34,user1,이모티콘
2020,3,29,pm,5,34,user2,성훈오빠한테 추천해줘써
2020,3,30,pm,10,27,user1,사진 3장
2020,3,30,pm,10,27,user1,이고잉 씨의 띵언을 읽어보시죳
2020,3,30,pm,10,31,user3,배터리 8퍼네 충전해
2020,3,30,pm,10,31,user1,ㅇㅋ..
2020,3,30,pm,10,31,user1,ㅜ
2020,3,30,pm,10,39,user1,이고잉씨
2020,3,30,pm,10,39,user1,생활코딩 만든사람임ㅡㅡ
2020,3,31,am,3,42,user2,띵언이구료
2020,3,31,am,9,19,user1,아침9시 실시간 수업 ㅈ같당
2020,3,31,pm,12,42,user2,고것도
2020,3,31,pm,12,42,user2,띵언이구료
2020,4,2,pm,12,56,user1,언제보실?
2020,4,2,pm,1,25,user3,월??
2020,4,2,pm,1,25,user1,세아 알바 언제했었지
2020,4,2,pm,4,38,user2,어음
2020,4,2,pm,4,38,user2,담주일정이 아직안나오ㅓ꾸
2020,4,2,pm,4,38,user2,내일 5시퇴근
2020,4,2,pm,4,39,user2,아님 일 낮도 괜찬음
2020,4,2,pm,4,39,user2,토안댐
2020,4,2,pm,4,40,user3,나 일욜 타투....
2020,4,2,pm,4,40,user2,아대박
2020,4,2,pm,4,40,user2,일타투면 월에 음.. 일상생활 가능하긴하져??
2020,4,2,pm,4,41,user3,그럼 당연하지 ㅋㅋㅋㅋㅋ
2020,4,2,pm,4,41,user2,머리쓰는일 했다가 피 몰리는거아님?
2020,4,2,pm,4,41,user3,아냐 ㅋㅋㅋㅋㅋㅋ괜찮아
2020,4,2,pm,4,41,user1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,2,pm,4,41,user1,세아개웃기네
2020,4,2,pm,4,41,user1,워룔
2020,4,2,pm,4,41,user1,ㄱㄱ
2020,4,2,pm,4,41,user1,아니근데
2020,4,2,pm,4,41,user1,김성준교수님
2020,4,2,pm,4,41,user1,ㄹ
2020,4,2,pm,4,41,user1,ㄹㅇ
2020,4,2,pm,4,41,user3,그럼 담주 스케쥴 나오면 말해줘 ㅋㅋㅋㅋㅋㅋㅋ난 거의 시간 다 비어있으니까
2020,4,2,pm,4,41,user1,ppt읽어주는 남자임
2020,4,2,pm,4,41,user3,그니까 ㅋㅋㅋㅋㅋㅋ
2020,4,2,pm,4,41,user1,월욜 됩니당
2020,4,2,pm,4,41,user1,ㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,2,pm,4,43,user2,The reader..
2020,4,2,pm,4,43,user2,Not Leader..
2020,4,2,pm,4,44,user2,으오늘 새카페 첨갔는데 개얼탔움
2020,4,2,pm,4,44,user2,CPU속도제한걸린거마냥
2020,4,2,pm,4,44,user2,그러고왔움
2020,4,2,pm,4,44,user3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,2,pm,4,44,user2,사장님이 나한테 공대같대
2020,4,2,pm,4,44,user2,이거 욕아니냐
2020,4,2,pm,4,44,user3,레시피 다시외워야겠네
2020,4,2,pm,4,44,user1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,2,pm,4,44,user3,음.......
2020,4,2,pm,4,44,user1,왜 공대같앜ㅋㅋㅋㅋㅋ
2020,4,2,pm,4,44,user2,공대같아요는 진짜 욕아니냐구
2020,4,2,pm,4,44,user3,자랑스러워해라
2020,4,2,pm,4,44,user2,좋은생각이 1도안나는걸
2020,4,2,pm,4,45,user3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,2,pm,4,45,user1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,2,pm,4,45,user3,아냐 똑똑해 보인다일꺼야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,2,pm,4,45,user2,이모티콘
2020,4,3,pm,9,9,user2,카페관둿다 ㅋ
2020,4,3,pm,9,9,user2,월욜쌉가능ㅋ
2020,4,3,pm,9,10,user1,?
2020,4,3,pm,9,10,user1,와이
2020,4,3,pm,9,10,user2,사장이 ㅈ같이굴어서
2020,4,3,pm,9,10,user2,ㅎㅎ
2020,4,3,pm,9,11,user3,ㅋㅋㅋㅋㅋ개빠르네
2020,4,3,pm,9,11,user2,이틀 하고 빠른 손절 ..
2020,4,3,pm,9,12,user2,사장이.. 엄청 까탈스러운데 말로만 미안하다구 하는.. 당연한걸 왜묻냐는듯이 하대하는..스타일..
2020,4,3,pm,9,13,user1,흐흠.. .
2020,4,3,pm,9,15,user3,빠른손절 나이스
2020,4,3,pm,9,15,user2,월욜
2020,4,3,pm,9,15,user1,잘했어
2020,4,3,pm,9,15,user2,현타 씨게옴
2020,4,3,pm,9,16,user2,내가 시급받자고 이지랄 떨어야 하나
2020,4,3,pm,9,16,user1,ㅎㅇㅌ...
2020,4,3,pm,9,16,user2,이모티콘
2020,4,3,pm,9,16,user1,이모티콘
2020,4,5,pm,9,12,user2,성훈오빠 뒷목 살아있나요 ?
2020,4,5,pm,9,13,user3,네 그럼요ㅋㅋㅋㅋ
2020,4,5,pm,9,13,user3,문제는 못누워요
2020,4,5,pm,9,13,user2,엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,5,pm,9,13,user3,큰일이네ㅋㅋㅋㅋㅋㅋ
2020,4,5,pm,9,13,user2,뭐그렸어요???
2020,4,5,pm,9,14,user3,사진
2020,4,5,pm,9,14,user3,이거요ㅋㅋㅋ
2020,4,5,pm,9,15,user1,ㅋㅋㅋㅋㅋㅋㅋ
2020,4,5,pm,9,15,user2,아 완전 목은아니네려
2020,4,5,pm,9,15,user2,진짜 못눕겠네..
2020,4,5,pm,9,15,user2,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,5,pm,9,16,user3,응 원래는 더 위였는데 좀더 내렸어
2020,4,5,pm,9,16,user3,큰일이다 어케 자냐ㅋㅋㅋ
2020,4,5,pm,9,16,user3,앉아서 자야되나
2020,4,5,pm,9,17,user2,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,5,pm,9,17,user2,피곤햐서 우째..
2020,4,5,pm,9,19,user2,우리 화욜어때요..
2020,4,5,pm,9,21,user3,화욜 언제??
2020,4,5,pm,9,21,user2,암때나 가능해여 ㅋㅋㅋㅋ
2020,4,5,pm,9,24,user1,화욜은
2020,4,5,pm,9,24,user1,너무
2020,4,5,pm,9,24,user1,바빠
2020,4,5,pm,9,24,user1,ㅜ
2020,4,5,pm,9,24,user1,실시간수업이 너무마늠
2020,4,5,pm,9,24,user1,아침9시부터 쭉있어
2020,4,5,pm,9,25,user1,ㅠㅠㅠ
2020,4,5,pm,9,26,user3,난 화욜 실시간없
2020,4,5,pm,9,28,user1,난 수업만 9~ 3시까지
2020,4,5,pm,9,28,user1,거의 풀로있어
2020,4,5,pm,9,39,user2,내가 열일해갈테니까 4시에보면 안대?
2020,4,5,pm,9,40,user2,이모티콘
2020,4,5,pm,9,40,user2,알바관두고 멋사를 깜박하고있었어
2020,4,5,pm,9,40,user2,이모티콘
2020,4,5,pm,9,41,user2,이모티콘 엉엉엉
2020,4,5,pm,9,41,user3,난 상관은 없으ㅎㅎ
2020,4,5,pm,9,42,user3,아 나도 뭐있다
2020,4,5,pm,9,42,user3,잠깐만
2020,4,5,pm,9,42,user2,아악
2020,4,5,pm,9,48,user3,나 8시에 뭐 있어...
2020,4,5,pm,9,49,user2,내일은다들
2020,4,5,pm,9,49,user2,ㅏ무것두
2020,4,5,pm,9,49,user2,업는거에요?엉어엉ㅇ어어어어엉엉엉엉
2020,4,5,pm,9,55,user1,밤8시?
2020,4,5,pm,9,55,user1,화욜?
2020,4,5,pm,9,55,user1,월욜?
2020,4,5,pm,9,59,user1,내일 한시셔틀로 픽스!
2020,4,5,pm,10,5,user3,ㅋㅋㅋㅋㅋㅋ
2020,4,5,pm,10,5,user3,난 이미 학교
2020,4,5,pm,10,5,user1,형은 한시 15분까지!
2020,4,5,pm,10,5,user2,빡치는데 자전거라두 탈까?
2020,4,5,pm,10,5,user2,한대앞~학교앞
2020,4,5,pm,10,10,user3,너희들 편한대로 ㅋㅋㅋㅋ
2020,4,5,pm,10,13,user1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,5,pm,10,13,user1,유저2ㅏ 그렇게 속세를 벗어나고 싶었구나
2020,4,5,pm,10,15,user2,응..
2020,4,5,pm,10,15,user2,따릉이 처넌 소액결제해서 타구가자^^
2020,4,5,pm,11,0,user1,이모티콘
2020,4,6,am,12,23,user2,사진
2020,4,6,am,12,23,user2,유저2씨는 다운로드가 안되어서 슬퍼졌어요
2020,4,6,am,12,32,user1,?
2020,4,6,am,12,32,user2,ㄴㅐ일주셈
2020,4,6,am,12,32,user1,이모티콘
2020,4,6,am,1,38,user1,피피티
2020,4,6,am,1,38,user1,언제만들었냐
2020,4,6,am,1,38,user1,ㅎㄷㄷ
2020,4,6,am,1,40,user2,ㅋㅋㅋㅋㅋㅋㅋ
2020,4,6,am,1,40,user2,대충해밧음..
2020,4,6,am,1,42,user1,우리 모델 정교하게 만든것도
2020,4,6,am,1,42,user1,어필하는것도 좋은듯
2020,4,6,am,1,42,user1,캬하
2020,4,6,am,1,43,user1,실제 창고의 상황과 거의 비슷하게 만들었다
2020,4,6,am,1,43,user1,심지어 간섭까지ㄱ 구현
2020,4,6,am,1,47,user2,그냥 약간 당연하다는듯이 실제창고 구현 모습이랑 가정을 넣을라고
2020,4,6,am,1,47,user2,논문보면 걔네두 그렇게 해놨자너
2020,4,6,am,1,47,user2,뭔가 그런 바이브가 멋짐
2020,4,6,am,1,47,user2,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,6,am,1,47,user1,맞아
2020,4,6,am,1,47,user1,당연하다는듯이 자랑해
2020,4,6,am,1,47,user2,ㅇㅇㅋㅋㅋㅋㅋㅋ
2020,4,6,am,1,47,user2,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,6,am,1,47,user3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,6,am,1,47,user1,개웃기네
2020,4,6,am,1,47,user3,별거 아니라는듯
2020,4,6,am,1,47,user1,ㅋㅋㅋ
2020,4,6,am,1,48,user3,ㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,6,am,1,48,user2,이거시.. 겸손의 대학생관점 해석인가
2020,4,6,am,1,48,user3,ㅋㅋㅋㅋㅋㅋ얘들아 큰문제가 생겼어
2020,4,6,am,1,48,user1,왓
2020,4,6,am,1,48,user2,안대여..시러요..
2020,4,6,am,1,48,user3,내가 눕질못한다는거야 아직
2020,4,6,am,1,48,user2,아아
2020,4,6,am,1,48,user2,엎드려도 아픈가???
2020,4,6,am,1,48,user2,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,6,am,1,48,user3,피부가 아직 잉크를 뱉어내고있어 ㅋㅋㅋㅋㅋㅋ
2020,4,6,am,1,48,user1,개아프겠다
2020,4,6,am,1,48,user2,새벽2시가 되도록 못잠들다니..
2020,4,6,am,1,49,user3,누울순있는데 잉크랑 진물나와서
2020,4,6,am,1,49,user2,진짜 잉크도안마른 작품이군여
2020,4,6,am,1,49,user3,내 이불을 버ㅗ려야해
2020,4,6,am,1,49,user2,랩같은거 없어여?
2020,4,6,am,1,49,user2,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,6,am,1,49,user2,아 낼 구경하고싶은데 보기힘든위치에 있네여
2020,4,6,am,1,50,user2,백리스드레스라도 입어야 보이는..
2020,4,6,am,1,51,user1,ㅋㅋㅋㅁㅊㅋㅋㄱ
2020,4,6,am,1,52,user3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ일부러 이렇게했어 뿔만보이는것도 이상할 것같아서
2020,4,6,am,1,59,user2,이모티콘
2020,4,6,pm,12,0,user2,날씨 디지게ㅔ좋네여
2020,4,6,pm,12,5,user3,ㅋㅋㄲㅋ 공부하기 싫은 날이군
2020,4,6,pm,12,49,user1,졍세아ㅇㄷ
2020,4,6,pm,12,50,user1,응답
2020,4,6,pm,12,50,user1,성훈이형 상태
2020,4,6,pm,12,50,user1,ㄱㅊ음?
2020,4,6,pm,12,50,user3,ㅇㅇ괜차나ㅋㅋ
2020,4,6,pm,12,51,user1,민규전화오면 쳐내
2020,4,6,pm,12,51,user1,성훈이형
2020,4,6,pm,12,52,user3,왜ㅋㅋㅋㅋ
2020,4,6,pm,12,55,user1,ㅋㅋㅋㅋ어디냐고계속 물어봄
2020,4,6,pm,12,56,user2,오빠우리 택시타자^^
2020,4,6,pm,12,57,user1,이모티콘
2020,4,6,pm,1,2,user2,아아
2020,4,6,pm,1,2,user2,그는갓습니다
2020,4,6,pm,1,2,user2,아
2020,4,6,pm,1,2,user2,카드두고옴
2020,4,6,pm,1,2,user3,ㅋㅋㅋㅋ언제 만나냐
2020,4,6,pm,1,2,user2,아...................
2020,4,6,pm,1,3,user1,카드를 두고왔다고???
2020,4,6,pm,1,3,user1,ㄹㅇ
2020,4,6,pm,1,3,user2,계좌이체라이프 또 시작이다
2020,4,6,pm,1,3,user1,ㅋㅋㅋㅋㅋ
2020,4,6,pm,1,3,user1,@한성훈   15분ㄱ
2020,4,6,pm,1,7,user3,ㅇㅋ쪽문으로감
2020,4,6,pm,1,14,user1,ㅇㄷ
2020,4,6,pm,1,14,user2,성안고
2020,4,6,pm,1,14,user2,기사님이 열띠미 달리고있습니다
2020,4,6,pm,1,15,user3,창붐 넌?
2020,4,6,pm,1,16,user2,어디로가야되나
2020,4,6,pm,1,16,user2,플래닛또갈까여?
2020,4,6,pm,1,16,user3,ㄴㄴ
2020,4,6,pm,1,16,user3,42랩오셔
2020,4,6,pm,1,17,user2,열엇어요?
2020,4,6,pm,1,18,user2,아아아아아아 날씨디져어어어어
2020,4,6,pm,1,20,user3,가오픈이긴한데 괜찮아
2020,4,6,pm,1,21,user2,오
2020,4,6,pm,1,21,user2,사진
2020,4,6,pm,1,52,user3,지게차 64대와 토잉 트럭 16대(트롤리 32 set)이 필 요하고 상황에 따라 남는 운반 차량은 스페어(Spare) 로 분류해두는 것으로 제안하였다.
2020,4,6,pm,1,56,user1,토잉 트럭 1대 - 트롤리  2 set
2020,4,6,pm,6,23,user1,사진
2020,4,8,pm,6,31,user2,약간 뇌정지오는데
2020,4,8,pm,6,32,user2,디비의 어떤모습을 보여줘야 말이되려나
2020,4,8,pm,6,32,user2,모르겠넹
2020,4,8,pm,6,39,user3,차번호가 키값으로 있고 뒤에 오늘 수령할 물품들이 저장돼있는 DB있어야하고
2020,4,8,pm,6,39,user3,또 뭐였지
2020,4,8,pm,6,41,user2,사진
2020,4,8,pm,6,42,user2,클래스 하나가 테이블 하나라구 보면 되는뎅
2020,4,8,pm,6,42,user2,큐잉이 실시간으로 쓸 테이블ㅇㅣ고
2020,4,8,pm,6,42,user2,데이리스트가 성훈오빠가마란고
2020,4,8,pm,6,42,user2,말한고
2020,4,8,pm,6,43,user3,그거 정리해놓은거에 3개였었나 테이블이
2020,4,8,pm,6,43,user2,이거말고는 디비에 쓸거는 없는듯 ??
2020,4,8,pm,6,43,user2,다른것들은 씨미오에 있어요
2020,4,8,pm,6,43,user2,세개쯤 네
2020,4,8,pm,6,44,user3,응 디비로는 이게 끝인것같은데
2020,4,8,pm,6,44,user2,위치라던지 그런거
2020,4,8,pm,6,44,user2,는 씨미오에
2020,4,8,pm,6,44,user2,박혀있구
2020,4,8,pm,6,44,user3,ㅇㅎ 그렇구만
2020,4,8,pm,6,44,user2,실시간 쏘고 말고 할거는 디비에 있는데
2020,4,8,pm,6,44,user2,이게 다라면 이제 문제점이
2020,4,8,pm,6,44,user2,ㄷ비를 만들어봤자 있어보이지는 않네여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,8,pm,6,44,user3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,8,pm,6,44,user2,사진
2020,4,8,pm,6,44,user2,머 이런식
2020,4,8,pm,6,45,user3,실시간으로 넘어가는걸 보여주면 좀 멋있을것같은데
2020,4,8,pm,6,45,user3,그러려면 어휴...
2020,4,8,pm,7,20,user1,그건 말만해줘아징..
2020,4,8,pm,7,20,user1,실시간으로 넘어가는거ㅜㅜ
2020,4,8,pm,7,21,user1,이모티콘
2020,4,8,pm,7,29,user2,하는중 ㅎ
2020,4,8,pm,7,41,user2,ㅋㅋㅋ미친 됐다
2020,4,8,pm,7,43,user2,됐단말입니다 여러분 ㅎ
2020,4,8,pm,7,49,user3,찬양 유저2
2020,4,8,pm,7,49,user3,너가 내 후배라니 그냥 선배해줘
2020,4,8,pm,7,59,user2,ㅋㅋㅋㅋㅋㅋㅋ 에이 이거야 모
2020,4,8,pm,7,59,user2,누구나.. 하는것..
2020,4,8,pm,8,7,user1,실시간으로 돼?
2020,4,8,pm,8,15,user2,음 머랄까
2020,4,8,pm,8,15,user2,새로고침을 누르면
2020,4,8,pm,8,15,user2,됨
2020,4,8,pm,8,15,user2,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,8,pm,8,15,user2,그왜 씨미오에서 패스트포워드 안누르면
2020,4,8,pm,8,15,user2,실시간이 되는것이구
2020,4,8,pm,8,16,user2,패스트포워드 누르면
2020,4,8,pm,8,16,user2,사진
2020,4,8,pm,8,16,user2,이런식으로 저장만 잘됨
2020,4,8,pm,8,17,user2,이제 또 분기점에 다다랐는데
2020,4,8,pm,8,17,user2,시연을 안할거면 웹에 띄우는건 아직 안해도 되는거 아녀?
2020,4,8,pm,8,18,user2,웹에 실시간으로 (새로고침 없이 )띄우는거부터는 내가 공부 안해본 분야라
2020,4,8,pm,8,18,user2,굳이 필요없으면 지금은 이거보다는 정리에 집중해야될거같아서
2020,4,8,pm,8,47,user1,맞는말같아
2020,4,8,pm,8,48,user1,정리가맞는듯ㅇㅇㅇ
2020,4,8,pm,8,48,user1,본선올라가면 그때 생각하고
2020,4,10,am,10,49,user1,몇욜되니
2020,4,10,am,10,49,user1,다들
2020,4,10,am,10,50,user1,난일욜빼고가능
2020,4,10,pm,1,3,user3,월??
2020,4,10,pm,1,4,user1,ㅅㅂ학기중에 하니깐
2020,4,10,pm,1,4,user1,너무버스타네 세아한테
2020,4,10,pm,1,4,user1,미안하다
2020,4,10,pm,1,4,user1,더열심히할게..
2020,4,10,pm,1,4,user1,이모티콘
2020,4,10,pm,1,58,user2,월도 ㄱㅊㄱㅊ
2020,4,10,pm,2,50,user1,ㅇㅋ
2020,4,10,pm,4,58,user1,일욜 되는걸로 바뀜
2020,4,10,pm,4,59,user1,일월둘다되용
2020,4,10,pm,5,22,user3,일욜 내가안댕ㅋㅋㅋ
2020,4,10,pm,5,27,user1,ㅇㅋ
2020,4,10,pm,5,42,user3,월욜까지 뭐 더 준비해갈거있을까
2020,4,10,pm,5,43,user1,세아 디비랑 시미오 연동한거
2020,4,10,pm,5,43,user1,코드주면 좀 공부해가겠음
2020,4,10,pm,7,46,user2,음.. 너무 별거없어서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,10,pm,7,47,user2,보고서작성만 열시미 하믄 대는데
2020,4,10,pm,7,47,user1,ㅋㅋㅋㅋㅋㅋ
2020,4,10,pm,7,47,user2,하핫
2020,4,10,pm,7,47,user1,궁금해서
2020,4,10,pm,7,47,user1,그래
2020,4,10,pm,7,47,user1,!
2020,4,10,pm,7,47,user1,유저2!
2020,4,10,pm,7,47,user2,ㅇㅅㅇ;;;
2020,4,10,pm,7,47,user1,안녕!
2020,4,10,pm,7,47,user3,ㅋㅋㅋㅋㅋㅋㅋㅋㅁㅈ
2020,4,10,pm,7,47,user2,이모티콘
2020,4,10,pm,7,47,user3,ㅁㅊ
2020,4,10,pm,7,47,user3,당황ㅋㅋㅋㅋㅋㅋ
2020,4,10,pm,7,47,user1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,10,pm,7,48,user1,으아아앙
2020,4,10,pm,7,48,user2,아니 서류만빨리 쓰자거
2020,4,10,pm,7,48,user2,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,10,pm,7,48,user2,울지말고.
2020,4,10,pm,7,48,user1,조하
2020,4,10,pm,7,48,user1,좋아
2020,4,10,pm,7,48,user2,내가 파일보냇엇으니 그걸로
2020,4,10,pm,7,48,user2,시간차이 얼마나대는지 뽑아서 보여줄만한것들을
2020,4,10,pm,7,48,user2,정리해주면
2020,4,10,pm,7,48,user2,디비자랑할게 뭐가잇는지를 내가해갈게
2020,4,10,pm,7,49,user1,너가 보낸 파일이
2020,4,10,pm,7,49,user1,그
2020,4,10,pm,7,49,user1,물품 위치 고려해서
2020,4,10,pm,7,49,user2,Zip
2020,4,10,pm,7,49,user2,Yes
2020,4,10,pm,7,49,user1,다 만들어논겨?
2020,4,10,pm,7,49,user1,내일 해볼라구
2020,4,10,pm,7,49,user2,웅웅
2020,4,10,pm,7,49,user2,물품위치 근데 먼가좀 가라임
2020,4,10,pm,7,49,user2,물품지정을
2020,4,10,pm,7,50,user2,도크진입때 함
2020,4,10,pm,7,50,user1,?????
2020,4,10,pm,7,50,user2,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020,4,10,pm,7,50,user2,근데 시간만 보기엔 문제업슴
2020,4,10,pm,7,50,user1,아하
2020,4,10,pm,7,50,user2,어차히 토잉트럭대수를 제약식으로 안둘거면
2020,4,10,pm,7,50,user2,ㅇㅇ
2020,4,10,pm,7,50,user1,좋아
2020,4,10,pm,7,50,user2,이모티콘
2020,4,10,pm,7,50,user1,성훈이형은
2020,4,10,pm,7,50,user1,참고문헌만
2020,4,10,pm,7,50,user1,좀
2020,4,10,pm,7,50,user1,찾아주면
2020,4,10,pm,7,51,user1,고맙겠
2020,4,10,pm,7,51,user1,이모티콘
2020,4,10,pm,7,51,user2,뭘 보여죠야 있어보일지를 금액적으로 머가잇지
2020,4,10,pm,7,52,user1,음
2020,4,10,pm,7,53,user1,직접적으로 돈으로 연관지을 꺼리는 딱히 없지 않아?
2020,4,10,pm,7,53,user1,동일한 분포와 시간으로 좀 빡시게 차량이 온다고 가정했을 때
2020,4,10,pm,7,54,user1,창고의 수용능력을
2020,4,10,pm,7,54,user1,보여주는게
2020,4,10,pm,7,54,user1,좋을 거 같은데
2020,4,10,pm,7,54,user2,으앙으앙
2020,4,10,pm,7,54,user2,ㅏㄹ게쒀
2020,4,10,pm,7,54,user1,뭔가 바로 돈으로 연결지을 만한게
2020,4,10,pm,7,54,user1,그냥 솔루션이 저렴하다
2020,4,10,pm,7,54,user1,밖에 없어
2020,4,10,pm,7,55,user1,서버 구축 비용과 번호판 인식 센서
2020,4,10,pm,7,55,user1,비용 정도의 상대적으로 저렴한 비용으로
2020,4,10,pm,7,55,user1,이 정도 창고 수용능력에서 이정도까지 상승시켰다
2020,4,10,pm,7,56,user1,이정도.......................
2020,4,10,pm,7,56,user1,으아몰람ㄴㅇ멘래버
2020,4,10,pm,7,56,user1,ㅂ
2020,4,10,pm,7,57,user3,ㅇㅋㅇㄲ
2020,4,11,am,2,25,user2,속보.. 유저2씨 할리스 다시 스카웃돼.. 월욜부터 다시 근무
2020,4,11,am,2,27,user3,월요일 할리스에서 모이는것으로 정정
2020,4,11,am,2,27,user2,5시퇴근이니 그쯤봅시당
2020,4,11,am,2,28,user3,넵
2020,4,11,pm,5,33,user1,아니
2020,4,11,pm,5,33,user1,이거
2020,4,11,pm,5,33,user1,말도안된다
2020,4,11,pm,5,34,user1,게이트웨이부터 로딩하면
2020,4,11,pm,5,34,user3,왜?
2020,4,11,pm,5,35,user1,아
2020,4,11,pm,5,35,user1,잠시만
2020,4,11,pm,5,35,user1,세아야 이거
2020,4,11,pm,5,36,user1,원래 프로세스 타임에
2020,4,11,pm,5,36,user1,그 기다리는 시간을 더한거 같은데
2020,4,11,pm,5,36,user1,서버 프로세스 시간은 0으로 하는게 맞지?
2020,4,11,pm,5,38,user1,형 그 제품 위치 테이블
2020,4,11,pm,5,39,user1,위치로 되있는거야 아니면 그 토잉 트럭 속력으로 나눠서 시간으로돼있는거야
2020,4,11,pm,5,39,user1,?
2020,4,11,pm,5,42,user3,그냥 위치로 돼있지
2020,4,11,pm,5,42,user3,그거 만들때 토잉트럭 얘기도 나오기전인데
2020,4,11,pm,5,44,user1,오호 이래서
2020,4,11,pm,5,44,user1,제대로 안되있었구만
2020,4,11,pm,5,44,user1,ㅇㅋㅇㅋ
2020,4,11,pm,5,44,user3,ㅋㅋㅋㅋㅋㅋ
2020,4,11,pm,5,50,user1,모델에 문제가 생겼다
2020,4,11,pm,5,50,user1,ㅋㅋㅋ
2020,4,11,pm,5,50,user1,delay를 시켜버리면 서버 하나에 capa가 6이여도
2020,4,11,pm,5,50,user1,한대밖에 안들어가
2020,4,11,pm,5,51,user1,사진
2020,4,11,pm,5,51,user1,이런 문제가 생겨버림 ㅋㅋㅋ
2020,4,11,pm,5,52,user1,저거를 process time으로 고쳐봐야겠다
2020,4,11,pm,6,7,user1,오 된당
2020,4,11,pm,6,7,user1,ㅎㅎ
2020,4,11,pm,6,8,user1,이제 저거 시간으로만 바꿔야겠다
2020,4,11,pm,6,10,user1,일단 오늘은 여기까지
2020,4,11,pm,6,13,user2,이모티콘
2020,4,11,pm,7,28,user3,우리꺼 도입했을때 효율성을 뒤받침 할 만한거 찾고있는데 마땅한게 잘안보이네 일단 괜찮아 보이는거 두개올리는데
2020,4,11,pm,7,29,user3,둘 다 약간 시스템을 도입했을 때 효율성이 올라갔다를 증명해놓은거라서 완벽히 우리꺼에 부합하지는 않는데 포괄적인거라서 한번 올려봅디다
2020,4,11,pm,10,57,user1,넵
2020,4,11,pm,10,57,user1,!
2020,4,12,pm,11,12,user3,낼 5시 한대앞 할리스??
2020,4,12,pm,11,13,user2,옙
2020,4,12,pm,11,14,user3,넵
2020,4,13,am,12,52,user1,ㅇㅋ1
